model,row,quantizer,seed,site,layer,group,group_class,observations,mean_range,scope
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,2,52,anchor,131072,0.07592992196305914,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,2,53,anchor,131072,0.06644945994309381,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,2,54,anchor,131072,0.07290792086338271,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,2,55,anchor,131072,0.07004545825406439,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,2,56,anchor,131072,0.0683151691507966,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,2,57,anchor,131072,0.07250028154167865,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,2,58,anchor,131072,0.07808864768757218,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,2,59,anchor,131072,0.06348560435444739,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,2,60,anchor,131072,0.07179519182725613,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,2,61,anchor,131072,0.07304241049308757,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,2,62,anchor,131072,0.07540521260683875,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,2,63,anchor,131072,0.07890685091756922,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,2,64,anchor,131072,0.06930724268038801,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,2,65,anchor,131072,0.07677556117590001,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,2,66,anchor,131072,0.0687080341919426,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,2,67,anchor,131072,0.07502854121016611,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,2,68,anchor,131072,0.0747408817712909,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,2,69,anchor,131072,0.07205014668623022,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,2,70,anchor,131072,0.07096465778169403,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,2,71,anchor,131072,0.07710398914430527,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,2,72,anchor,131072,0.07419767712973524,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,2,73,anchor,131072,0.07621471574675809,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,2,74,anchor,131072,0.07310189081445628,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,2,75,anchor,131072,0.07554545018207648,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,0,anchor,131072,0.12198864536134124,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,1,anchor,131072,0.11651966091849886,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,2,anchor,131072,0.13406710599241478,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,3,anchor,131072,0.11923889613974836,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,4,anchor,131072,0.12020179467897663,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,5,anchor,131072,0.1091455925846816,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,6,anchor,131072,0.12897807990721333,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,7,anchor,131072,0.1337051810445331,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,8,anchor,131072,0.1267307969577871,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,9,anchor,131072,0.11497383035032271,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,10,anchor,131072,0.12712351492325524,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,11,anchor,131072,0.11297017620587724,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,12,anchor,131072,0.12395683347658348,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,13,anchor,131072,0.11987656795091084,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,14,anchor,131072,0.15129931459730983,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,15,anchor,131072,0.12794052602889394,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,16,anchor,131072,0.11157564600318892,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,17,anchor,131072,0.12168567020523824,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,18,anchor,131072,0.11846722050053415,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,19,anchor,131072,0.12702757315919655,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,20,anchor,131072,0.13344761773240066,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,21,anchor,131072,0.13998639940709268,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,22,anchor,131072,0.12226422499469436,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,23,anchor,131072,0.11539300909043959,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,24,anchor,131072,0.13849006969456923,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,25,anchor,131072,0.10734948497569974,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,26,anchor,131072,0.130163680390865,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,27,anchor,131072,0.11485323877633391,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,28,anchor,131072,0.11721781409833198,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,29,anchor,131072,0.13420241634084817,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,30,anchor,131072,0.12296781202773133,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,31,anchor,131072,0.13327560962159168,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,32,anchor,131072,0.12588457163819555,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,33,anchor,131072,0.12673080484280774,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,34,anchor,131072,0.1020961084219465,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,35,anchor,131072,0.11654267038628063,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,36,anchor,131072,0.11043598499486507,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,37,anchor,131072,0.1146319754519709,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,38,anchor,131072,0.11014659971085905,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,39,anchor,131072,0.11583767003874357,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,40,anchor,131072,0.12828840469992997,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,41,anchor,131072,0.11384095780441328,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,42,anchor,131072,0.13099743818348486,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,43,anchor,131072,0.12430760331474744,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,44,anchor,131072,0.12271629275352325,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,45,anchor,131072,0.11824576455509828,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,46,anchor,131072,0.1322015038232962,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,47,anchor,131072,0.11007413991652015,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,48,anchor,131072,0.11453762919066435,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,49,anchor,131072,0.11386668665127786,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,50,anchor,131072,0.12896639653122577,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,51,anchor,131072,0.11049602363105748,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,52,anchor,131072,0.11339156488607216,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,53,anchor,131072,0.12388706942989813,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,54,anchor,131072,0.12415751590292246,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,55,anchor,131072,0.11017355637652315,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,56,anchor,131072,0.10775076208987855,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,57,anchor,131072,0.13654562649713853,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,58,anchor,131072,0.12762063039917848,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,59,anchor,131072,0.10926913397278071,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,60,anchor,131072,0.11684350876403471,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,61,anchor,131072,0.1239856067161611,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,62,anchor,131072,0.13206603440877984,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,63,anchor,131072,0.12020110798475514,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,64,anchor,131072,0.1179070376453808,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,65,anchor,131072,0.11882499098967969,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,66,anchor,131072,0.10971734039924286,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,67,anchor,131072,0.11864446703741294,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,68,anchor,131072,0.10817992418816402,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,69,anchor,131072,0.12612634049634153,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,70,anchor,131072,0.11537786651724957,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,71,anchor,131072,0.1288886486587586,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,72,anchor,131072,0.11708000661160156,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,73,anchor,131072,0.1095109490426438,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,74,anchor,131072,0.11753952564482972,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,3,75,anchor,131072,0.11733801136770694,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,0,anchor,131072,0.22359273879007446,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,1,anchor,131072,0.22737644431629178,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,2,anchor,131072,0.24135100528903308,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,3,anchor,131072,0.24706643009193385,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,4,anchor,131072,0.22063494661392724,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,5,anchor,131072,0.2227720066992589,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,6,anchor,131072,0.2323220319193524,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,7,anchor,131072,0.22315771348945646,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,8,anchor,131072,0.23765341665514939,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,9,anchor,131072,0.23846484508564458,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,10,anchor,131072,0.23994522053013156,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,11,anchor,131072,0.24989993199943683,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,12,anchor,131072,0.24743619191755784,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,13,anchor,131072,0.24405115494445795,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,14,anchor,131072,0.2279699571959526,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,15,anchor,131072,0.21759658570974239,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,16,anchor,131072,0.22438156227156014,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,17,anchor,131072,0.24274737957458115,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,18,anchor,131072,0.2387287380636849,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,19,anchor,131072,0.2398056373189945,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,20,anchor,131072,0.23739263401995458,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,21,anchor,131072,0.22759324175073914,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,22,anchor,131072,0.22324589536998474,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,23,anchor,131072,0.21847355901654453,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,24,anchor,131072,0.23554800598617476,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,25,anchor,131072,0.24607703557261118,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,26,anchor,131072,0.22404922684089001,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,27,anchor,131072,0.22986051675493968,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,28,anchor,131072,0.23074883375781496,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,29,anchor,131072,0.22536013043855974,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,30,anchor,131072,0.23426361961459463,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,31,anchor,131072,0.2220385201773638,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,32,anchor,131072,0.2425958077558903,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,33,anchor,131072,0.24376323917277887,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,34,anchor,131072,0.23925275692056402,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,35,anchor,131072,0.2159852285315793,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,36,anchor,131072,0.21305516431338845,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,37,anchor,131072,0.2549663547428622,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,38,anchor,131072,0.2439298228004816,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,39,anchor,131072,0.23517208102411757,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,40,anchor,131072,0.2414018140890164,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,41,anchor,131072,0.2503027574438761,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,42,anchor,131072,0.24267831028086562,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,43,anchor,131072,0.22477230043168106,common_unquantized_bf16_forward
qwen3_4b_base,Q1,asym_and_sym_same_prequant_input,0,down,4,44,anchor,131072,0.24360311360806008,common_unquantized_bf16_forward
