model,site,layer,sequence_index,token_position,projection_v1,projection_v2,bos_excluded
llama32_3b,down_input,1,59,1760,-0.16990441,-0.09283256,True
llama32_3b,down_input,1,59,1792,-0.37279418,-0.2046144,True
llama32_3b,down_input,1,59,1824,-0.25477567,-0.06018379,True
llama32_3b,down_input,1,59,1856,-0.20019332,0.5434067,True
llama32_3b,down_input,1,59,1888,-0.26106966,-0.0837067,True
llama32_3b,down_input,1,59,1920,-0.33916384,-0.11718338,True
llama32_3b,down_input,1,59,1952,-0.4644561,-0.14048946,True
llama32_3b,down_input,1,59,1984,-0.19499749,0.5205663,True
llama32_3b,down_input,1,59,2016,-0.25038505,0.38776004,True
llama32_3b,down_input,1,60,32,-0.3561841,-0.124670446,True
llama32_3b,down_input,1,60,64,-0.16004764,0.073427044,True
llama32_3b,down_input,1,60,96,-0.14179425,0.07051837,True
llama32_3b,down_input,1,60,128,-0.40356934,-0.21714056,True
llama32_3b,down_input,1,60,160,-0.2381276,-0.12650856,True
llama32_3b,down_input,1,60,192,-0.26869315,0.07382149,True
llama32_3b,down_input,1,60,224,-0.3337932,-0.06146028,True
llama32_3b,down_input,1,60,256,-0.2370919,0.48386142,True
llama32_3b,down_input,1,60,288,-0.22623836,-0.10744223,True
llama32_3b,down_input,1,60,320,-0.33006623,-0.026023582,True
llama32_3b,down_input,1,60,352,-0.21879481,-0.06524139,True
llama32_3b,down_input,1,60,384,-0.16362691,-0.063805,True
llama32_3b,down_input,1,60,416,-0.43956003,0.10539097,True
llama32_3b,down_input,1,60,448,-0.23700026,-0.06004223,True
llama32_3b,down_input,1,60,480,-0.34150285,-0.12290598,True
llama32_3b,down_input,1,60,512,-0.2545213,-0.082734376,True
llama32_3b,down_input,1,60,544,-0.27649203,-0.11471489,True
llama32_3b,down_input,1,60,576,-0.18807732,-0.05513396,True
llama32_3b,down_input,1,60,608,-0.14391322,0.13883819,True
llama32_3b,down_input,1,60,640,-0.34230632,-0.06281506,True
llama32_3b,down_input,1,60,672,-0.35545328,-0.117089085,True
llama32_3b,down_input,1,60,704,-0.26385257,0.027851928,True
llama32_3b,down_input,1,60,736,-0.13262348,-0.04110342,True
llama32_3b,down_input,1,60,768,-0.17006014,-0.09672862,True
llama32_3b,down_input,1,60,800,-0.25674736,0.09039106,True
llama32_3b,down_input,1,60,832,-0.22130395,-0.009548387,True
llama32_3b,down_input,1,60,864,-0.19936763,-0.08694435,True
llama32_3b,down_input,1,60,896,-0.22054827,-0.06308647,True
llama32_3b,down_input,1,60,928,-0.26886147,0.010183087,True
llama32_3b,down_input,1,60,960,-0.2547969,0.061553027,True
llama32_3b,down_input,1,60,992,-0.2762884,-0.047250815,True
llama32_3b,down_input,1,60,1024,-0.37713593,-0.00928357,True
llama32_3b,down_input,1,60,1056,-0.28756037,-0.046122737,True
llama32_3b,down_input,1,60,1088,-0.27042687,0.088304974,True
llama32_3b,down_input,1,60,1120,-0.17226072,0.0049536345,True
llama32_3b,down_input,1,60,1152,-0.18150298,0.07982474,True
llama32_3b,down_input,1,60,1184,-0.24119768,-0.11154883,True
llama32_3b,down_input,1,60,1216,-0.31116548,-0.09147955,True
llama32_3b,down_input,1,60,1248,-0.23597297,0.004745593,True
llama32_3b,down_input,1,60,1280,-0.21920893,0.018842835,True
llama32_3b,down_input,1,60,1312,-0.3049024,-0.11907198,True
llama32_3b,down_input,1,60,1344,-0.1766653,0.12230409,True
llama32_3b,down_input,1,60,1376,-0.23640522,0.0560191,True
llama32_3b,down_input,1,60,1408,-0.24580647,-0.035988152,True
llama32_3b,down_input,1,60,1440,-0.21062571,-0.029719269,True
llama32_3b,down_input,1,60,1472,-0.2544875,-0.14671253,True
llama32_3b,down_input,1,60,1504,-0.21275488,-0.061759565,True
llama32_3b,down_input,1,60,1536,-0.21081513,0.08326714,True
llama32_3b,down_input,1,60,1568,-0.29641622,-0.0020150228,True
llama32_3b,down_input,1,60,1600,-0.22822863,0.5728608,True
llama32_3b,down_input,1,60,1632,-0.29068515,0.48229897,True
llama32_3b,down_input,1,60,1664,-0.3431929,-0.1144653,True
llama32_3b,down_input,1,60,1696,-0.31446737,0.046922073,True
llama32_3b,down_input,1,60,1728,-0.19601563,0.013530749,True
llama32_3b,down_input,1,60,1760,-0.280966,-0.16238198,True
llama32_3b,down_input,1,60,1792,-0.2814036,0.54621863,True
llama32_3b,down_input,1,60,1824,-0.20018393,-0.07297688,True
llama32_3b,down_input,1,60,1856,-0.37136233,-0.0076560653,True
llama32_3b,down_input,1,60,1888,-0.23513116,-0.10213721,True
llama32_3b,down_input,1,60,1920,-0.25761896,0.14990702,True
llama32_3b,down_input,1,60,1952,-0.29602784,-0.03415641,True
llama32_3b,down_input,1,60,1984,-0.22020614,0.09843655,True
llama32_3b,down_input,1,60,2016,-0.15928876,-0.071722075,True
llama32_3b,down_input,1,61,32,-0.18313298,0.4043424,True
llama32_3b,down_input,1,61,64,-0.2638763,-0.022856984,True
llama32_3b,down_input,1,61,96,-0.23239292,-0.02642725,True
llama32_3b,down_input,1,61,128,-0.20097306,-0.034391027,True
llama32_3b,down_input,1,61,160,-0.29403389,-0.07425601,True
llama32_3b,down_input,1,61,192,-0.1708587,-0.08502245,True
llama32_3b,down_input,1,61,224,-0.1652283,0.014190969,True
llama32_3b,down_input,1,61,256,-0.29155165,-0.02013683,True
llama32_3b,down_input,1,61,288,-0.30039367,-0.1678852,True
llama32_3b,down_input,1,61,320,-0.32540548,-0.041859567,True
llama32_3b,down_input,1,61,352,-0.2463635,-0.055784866,True
llama32_3b,down_input,1,61,384,-0.22587523,0.28842962,True
llama32_3b,down_input,1,61,416,-0.20974904,0.36855918,True
llama32_3b,down_input,1,61,448,-0.1603564,-0.10015509,True
llama32_3b,down_input,1,61,480,-0.2630292,0.0702297,True
llama32_3b,down_input,1,61,512,-0.43573576,-0.12913404,True
llama32_3b,down_input,1,61,544,-0.33262733,-0.07111023,True
llama32_3b,down_input,1,61,576,-0.22455254,0.061271172,True
llama32_3b,down_input,1,61,608,-0.1719239,-0.057545654,True
llama32_3b,down_input,1,61,640,-0.31681678,-0.11983106,True
llama32_3b,down_input,1,61,672,-0.27129018,-0.029875956,True
llama32_3b,down_input,1,61,704,-0.35686505,-0.17682809,True
llama32_3b,down_input,1,61,736,-0.18581775,0.064752206,True
llama32_3b,down_input,1,61,768,-0.23198664,-0.08375365,True
llama32_3b,down_input,1,61,800,-0.25106207,0.031229494,True
llama32_3b,down_input,1,61,832,-0.25244907,-0.024340615,True
llama32_3b,down_input,1,61,864,-0.3607805,-0.13677523,True
llama32_3b,down_input,1,61,896,-0.15818593,-0.07316482,True
llama32_3b,down_input,1,61,928,-0.15989721,-0.08965669,True
llama32_3b,down_input,1,61,960,-0.28892618,-0.036909353,True
llama32_3b,down_input,1,61,992,-0.2480299,0.23502946,True
llama32_3b,down_input,1,61,1024,-0.30900058,-0.10937262,True
llama32_3b,down_input,1,61,1056,-0.2326279,-0.09076712,True
llama32_3b,down_input,1,61,1088,-0.27757412,0.526641,True
llama32_3b,down_input,1,61,1120,-0.29216492,0.56139606,True
llama32_3b,down_input,1,61,1152,-0.28456712,-0.12491652,True
llama32_3b,down_input,1,61,1184,-0.26616457,-0.10263711,True
llama32_3b,down_input,1,61,1216,-0.21868184,-0.023644388,True
llama32_3b,down_input,1,61,1248,-0.34942588,0.04292789,True
llama32_3b,down_input,1,61,1280,-0.29870164,-0.09934807,True
llama32_3b,down_input,1,61,1312,-0.19681849,-0.053898245,True
llama32_3b,down_input,1,61,1344,-0.17979215,-0.054816034,True
llama32_3b,down_input,1,61,1376,-0.32470116,-0.104156986,True
llama32_3b,down_input,1,61,1408,-0.2507083,-0.08493685,True
llama32_3b,down_input,1,61,1440,-0.34684595,-0.057374157,True
llama32_3b,down_input,1,61,1472,-0.31572828,0.19030142,True
llama32_3b,down_input,1,61,1504,-0.38896435,-0.04449231,True
llama32_3b,down_input,1,61,1536,-0.31467733,-0.12473259,True
llama32_3b,down_input,1,61,1568,-0.27150053,-0.095919915,True
llama32_3b,down_input,1,61,1600,-0.2896784,-0.15631579,True
llama32_3b,down_input,1,61,1632,-0.23918188,-0.110569924,True
llama32_3b,down_input,1,61,1664,-0.20651634,0.5345665,True
llama32_3b,down_input,1,61,1696,-0.2051395,-0.0912637,True
llama32_3b,down_input,1,61,1728,-0.3220739,-0.04085126,True
llama32_3b,down_input,1,61,1760,-0.21746777,-0.114146575,True
llama32_3b,down_input,1,61,1792,-0.24671438,0.117559284,True
llama32_3b,down_input,1,61,1824,-0.2338507,0.53585446,True
llama32_3b,down_input,1,61,1856,-0.38716,-0.12327459,True
llama32_3b,down_input,1,61,1888,-0.22051716,-0.06882258,True
llama32_3b,down_input,1,61,1920,-0.19949287,0.46082103,True
llama32_3b,down_input,1,61,1952,-0.39067176,0.25719622,True
llama32_3b,down_input,1,61,1984,-0.23107524,0.31771946,True
llama32_3b,down_input,1,61,2016,-0.21493779,-0.05641062,True
llama32_3b,down_input,1,62,32,-0.23824811,0.035084546,True
llama32_3b,down_input,1,62,64,-0.2097165,-0.09836198,True
llama32_3b,down_input,1,62,96,-0.18103328,0.4906416,True
llama32_3b,down_input,1,62,128,-0.20789546,0.10148556,True
llama32_3b,down_input,1,62,160,-0.2874947,-0.15209348,True
llama32_3b,down_input,1,62,192,-0.2613989,-0.108141154,True
llama32_3b,down_input,1,62,224,-0.22630425,-0.08301714,True
llama32_3b,down_input,1,62,256,-0.17734791,0.038915046,True
llama32_3b,down_input,1,62,288,-0.29625,0.5809722,True
llama32_3b,down_input,1,62,320,-0.19719315,-0.14459398,True
llama32_3b,down_input,1,62,352,-0.27124724,0.07306127,True
llama32_3b,down_input,1,62,384,-0.21233037,-0.063810006,True
llama32_3b,down_input,1,62,416,-0.1862761,0.17629391,True
llama32_3b,down_input,1,62,448,-0.29878566,-0.053123366,True
llama32_3b,down_input,1,62,480,-0.16412924,-0.058176152,True
llama32_3b,down_input,1,62,512,-0.21164942,-0.0326615,True
llama32_3b,down_input,1,62,544,-0.23926191,-0.106269486,True
llama32_3b,down_input,1,62,576,-0.23911476,-0.016241558,True
llama32_3b,down_input,1,62,608,-0.31473404,-0.09380248,True
llama32_3b,down_input,1,62,640,-0.2575476,-0.1061691,True
llama32_3b,down_input,1,62,672,-0.1789235,-0.117962606,True
llama32_3b,down_input,1,62,704,-0.1635073,0.078112185,True
llama32_3b,down_input,1,62,736,-0.1711352,0.12942852,True
llama32_3b,down_input,1,62,768,-0.2399708,-0.00647294,True
llama32_3b,down_input,1,62,800,-0.24479948,0.14453529,True
llama32_3b,down_input,1,62,832,-0.3524918,-0.025633264,True
llama32_3b,down_input,1,62,864,-0.29290965,-0.04361306,True
llama32_3b,down_input,1,62,896,-0.28073826,0.02145807,True
llama32_3b,down_input,1,62,928,-0.38726088,-0.08202596,True
llama32_3b,down_input,1,62,960,-0.3177862,-0.11017119,True
llama32_3b,down_input,1,62,992,-0.22654179,0.104850784,True
llama32_3b,down_input,1,62,1024,-0.25451976,0.10227682,True
llama32_3b,down_input,1,62,1056,-0.27361733,0.060398616,True
llama32_3b,down_input,1,62,1088,-0.24475184,0.5647242,True
llama32_3b,down_input,1,62,1120,-0.24958295,0.025926955,True
llama32_3b,down_input,1,62,1152,-0.19413757,-0.0626761,True
llama32_3b,down_input,1,62,1184,-0.25746775,-0.1682736,True
llama32_3b,down_input,1,62,1216,-0.32348207,-0.0057387264,True
llama32_3b,down_input,1,62,1248,-0.28469008,-0.13358481,True
llama32_3b,down_input,1,62,1280,-0.20170338,-0.06039159,True
llama32_3b,down_input,1,62,1312,-0.26305586,-0.10196619,True
llama32_3b,down_input,1,62,1344,-0.25908443,-0.06307143,True
llama32_3b,down_input,1,62,1376,-0.29782754,-0.113297746,True
llama32_3b,down_input,1,62,1408,-0.22348629,-0.118189305,True
llama32_3b,down_input,1,62,1440,-0.2395309,0.014462863,True
llama32_3b,down_input,1,62,1472,-0.28439346,-0.09290488,True
llama32_3b,down_input,1,62,1504,-0.22110398,-0.09651798,True
llama32_3b,down_input,1,62,1536,-0.25114474,0.059271745,True
llama32_3b,down_input,1,62,1568,-0.18102412,-0.046595357,True
llama32_3b,down_input,1,62,1600,-0.15330914,-0.08695683,True
llama32_3b,down_input,1,62,1632,-0.23825048,-0.11201531,True
llama32_3b,down_input,1,62,1664,-0.22179718,0.5285405,True
llama32_3b,down_input,1,62,1696,-0.25091478,-0.018570775,True
llama32_3b,down_input,1,62,1728,-0.1485503,0.114162564,True
llama32_3b,down_input,1,62,1760,-0.3660254,0.026262844,True
llama32_3b,down_input,1,62,1792,-0.26965323,-0.0242387,True
llama32_3b,down_input,1,62,1824,-0.2870305,-0.038595974,True
llama32_3b,down_input,1,62,1856,-0.21493156,-0.07125027,True
llama32_3b,down_input,1,62,1888,-0.2524058,-0.036239155,True
llama32_3b,down_input,1,62,1920,-0.17672142,-0.08329463,True
llama32_3b,down_input,1,62,1952,-0.1679912,0.12364911,True
llama32_3b,down_input,1,62,1984,-0.24146914,-0.1433319,True
llama32_3b,down_input,1,62,2016,-0.33098722,-0.08366953,True
llama32_3b,down_input,1,63,32,-0.30157343,-0.065288626,True
llama32_3b,down_input,1,63,64,-0.35508442,-0.04783423,True
llama32_3b,down_input,1,63,96,-0.24165088,-0.13893025,True
llama32_3b,down_input,1,63,128,-0.35143095,-0.08549719,True
llama32_3b,down_input,1,63,160,-0.16516533,-0.008581383,True
llama32_3b,down_input,1,63,192,-0.27085775,-0.014497705,True
llama32_3b,down_input,1,63,224,-0.20769173,-0.09112181,True
llama32_3b,down_input,1,63,256,-0.18538277,-0.04138384,True
llama32_3b,down_input,1,63,288,-0.3862416,-0.0725827,True
llama32_3b,down_input,1,63,320,-0.34027526,0.032575067,True
llama32_3b,down_input,1,63,352,-0.32561025,-0.12395488,True
llama32_3b,down_input,1,63,384,-0.3225535,0.052199867,True
llama32_3b,down_input,1,63,416,-0.2787751,-0.061062735,True
llama32_3b,down_input,1,63,448,-0.37494728,-0.08708485,True
llama32_3b,down_input,1,63,480,-0.20503789,-0.111353554,True
llama32_3b,down_input,1,63,512,-0.35063657,0.02104782,True
llama32_3b,down_input,1,63,544,-0.2122251,-0.12646517,True
llama32_3b,down_input,1,63,576,-0.1811192,-0.06980649,True
llama32_3b,down_input,1,63,608,-0.23854488,0.0845978,True
llama32_3b,down_input,1,63,640,-0.22969598,0.02798103,True
llama32_3b,down_input,1,63,672,-0.24896841,-0.015290879,True
llama32_3b,down_input,1,63,704,-0.21944742,0.105834484,True
llama32_3b,down_input,1,63,736,-0.16328365,-0.027648184,True
llama32_3b,down_input,1,63,768,-0.19009887,-0.101713784,True
llama32_3b,down_input,1,63,800,-0.25477296,-0.08083765,True
llama32_3b,down_input,1,63,832,-0.20399465,-0.03992944,True
llama32_3b,down_input,1,63,864,-0.27293375,0.0012328578,True
llama32_3b,down_input,1,63,896,-0.31969953,-0.14277807,True
llama32_3b,down_input,1,63,928,-0.17737931,0.11367693,True
llama32_3b,down_input,1,63,960,-0.23697487,0.428865,True
llama32_3b,down_input,1,63,992,-0.2681965,-0.11920598,True
llama32_3b,down_input,1,63,1024,-0.25435388,0.036070123,True
llama32_3b,down_input,1,63,1056,-0.2962728,-0.04276527,True
llama32_3b,down_input,1,63,1088,-0.29302302,0.015749263,True
llama32_3b,down_input,1,63,1120,-0.23089802,-0.060026564,True
llama32_3b,down_input,1,63,1152,-0.1723221,-0.038916107,True
llama32_3b,down_input,1,63,1184,-0.24918473,-0.0036351108,True
llama32_3b,down_input,1,63,1216,-0.2512631,-0.045930043,True
llama32_3b,down_input,1,63,1248,-0.30384517,-0.038206637,True
llama32_3b,down_input,1,63,1280,-0.35653496,-0.13472119,True
llama32_3b,down_input,1,63,1312,-0.3112501,0.06619085,True
llama32_3b,down_input,1,63,1344,-0.19643888,0.5051682,True
llama32_3b,down_input,1,63,1376,-0.24609753,-0.06371032,True
llama32_3b,down_input,1,63,1408,-0.18712057,-0.066380806,True
llama32_3b,down_input,1,63,1440,-0.17406139,-0.035080098,True
llama32_3b,down_input,1,63,1472,-0.22309287,-0.13627939,True
llama32_3b,down_input,1,63,1504,-0.150227,0.3674362,True
llama32_3b,down_input,1,63,1536,-0.1872658,0.2099227,True
llama32_3b,down_input,1,63,1568,-0.22143805,-0.05469211,True
llama32_3b,down_input,1,63,1600,-0.25973108,-0.043436904,True
llama32_3b,down_input,1,63,1632,-0.3235396,-0.03744292,True
llama32_3b,down_input,1,63,1664,-0.2863455,-0.10632478,True
llama32_3b,down_input,1,63,1696,-0.19257146,0.45558313,True
llama32_3b,down_input,1,63,1728,-0.31018037,0.3439241,True
llama32_3b,down_input,1,63,1760,-0.31701052,0.31053713,True
llama32_3b,down_input,1,63,1792,-0.1694025,-0.04998518,True
llama32_3b,down_input,1,63,1824,-0.25694844,-0.09546286,True
llama32_3b,down_input,1,63,1856,-0.34096608,-0.057721056,True
llama32_3b,down_input,1,63,1888,-0.29493147,0.0041152937,True
llama32_3b,down_input,1,63,1920,-0.32817417,0.036824133,True
llama32_3b,down_input,1,63,1952,-0.19734482,-0.06011614,True
llama32_3b,down_input,1,63,1984,-0.1971694,0.1469186,True
llama32_3b,down_input,1,63,2016,-0.15387054,0.015585552,True
llama32_3b,down_input,1,64,32,-0.23187673,-0.107489705,True
llama32_3b,down_input,1,64,64,-0.27744496,-0.13152361,True
llama32_3b,down_input,1,64,96,-0.20429868,-0.1459748,True
llama32_3b,down_input,1,64,128,-0.22441691,-0.0033046075,True
llama32_3b,down_input,1,64,160,-0.30946803,0.35230935,True
llama32_3b,down_input,1,64,192,-0.37155664,-0.025596585,True
llama32_3b,down_input,1,64,224,-0.18821473,0.091270745,True
llama32_3b,down_input,1,64,256,-0.38756183,-0.23696792,True
llama32_3b,down_input,1,64,288,-0.27055588,0.018581057,True
llama32_3b,down_input,1,64,320,-0.20544279,-0.060794875,True
llama32_3b,down_input,1,64,352,-0.25352547,0.075393066,True
llama32_3b,down_input,1,64,384,-0.26091397,-0.09055643,True
llama32_3b,down_input,1,64,416,-0.24939989,-0.097077936,True
llama32_3b,down_input,1,64,448,-0.2642345,-0.12530105,True
llama32_3b,down_input,1,64,480,-0.3964201,-0.21039885,True
llama32_3b,down_input,1,64,512,-0.18599336,0.32358375,True
llama32_3b,down_input,1,64,544,-0.21928033,-0.13145433,True
llama32_3b,down_input,1,64,576,-0.20566179,-0.13150416,True
llama32_3b,down_input,1,64,608,-0.19826654,-0.08882506,True
llama32_3b,down_input,1,64,640,-0.21457534,-0.026320547,True
llama32_3b,down_input,1,64,672,-0.22646973,-0.15718116,True
llama32_3b,down_input,1,64,704,-0.21676786,0.41367328,True
llama32_3b,down_input,1,64,736,-0.3217065,-0.13831882,True
llama32_3b,down_input,1,64,768,-0.25142407,-0.071105845,True
llama32_3b,down_input,1,64,800,-0.2963731,0.38715348,True
llama32_3b,down_input,1,64,832,-0.17147933,-0.09485367,True
llama32_3b,down_input,1,64,864,-0.2767674,-0.08592478,True
llama32_3b,down_input,1,64,896,-0.30326232,-0.02084899,True
llama32_3b,down_input,1,64,928,-0.26863718,-0.08539779,True
llama32_3b,down_input,1,64,960,-0.28358275,0.087534525,True
llama32_3b,down_input,1,64,992,-0.19658318,0.328031,True
llama32_3b,down_input,1,64,1024,-0.40859112,-0.04614388,True
llama32_3b,down_input,1,64,1056,-0.26901102,0.40807894,True
llama32_3b,down_input,1,64,1088,-0.25916472,0.043065213,True
llama32_3b,down_input,1,64,1120,-0.35861897,-0.11838673,True
llama32_3b,down_input,1,64,1152,-0.175549,-0.06460979,True
llama32_3b,down_input,1,64,1184,-0.20158455,-0.08943969,True
llama32_3b,down_input,1,64,1216,-0.31519017,-0.05493005,True
llama32_3b,down_input,1,64,1248,-0.30085883,0.49297506,True
llama32_3b,down_input,1,64,1280,-0.21107504,-0.09653554,True
llama32_3b,down_input,1,64,1312,-0.18859467,0.1367259,True
llama32_3b,down_input,1,64,1344,-0.1879267,0.12662515,True
llama32_3b,down_input,1,64,1376,-0.26459953,-0.046462454,True
llama32_3b,down_input,1,64,1408,-0.2342389,-0.10954558,True
llama32_3b,down_input,1,64,1440,-0.20365392,-0.0953907,True
llama32_3b,down_input,1,64,1472,-0.25187218,0.017910238,True
llama32_3b,down_input,1,64,1504,-0.25716704,-0.12792644,True
llama32_3b,down_input,1,64,1536,-0.3332411,0.023868237,True
llama32_3b,down_input,1,64,1568,-0.33732462,-0.1166133,True
llama32_3b,down_input,1,64,1600,-0.19274594,-0.038756225,True
llama32_3b,down_input,1,64,1632,-0.17654985,0.41656157,True
llama32_3b,down_input,1,64,1664,-0.1633434,0.124471836,True
llama32_3b,down_input,1,64,1696,-0.4011493,-0.074408494,True
llama32_3b,down_input,1,64,1728,-0.22999969,-0.054765888,True
llama32_3b,down_input,1,64,1760,-0.20072311,-0.062247716,True
llama32_3b,down_input,1,64,1792,-0.30505362,-0.041158903,True
llama32_3b,down_input,1,64,1824,-0.2975499,-0.028707618,True
llama32_3b,down_input,1,64,1856,-0.33922723,0.053963266,True
llama32_3b,down_input,1,64,1888,-0.23573895,0.033998612,True
llama32_3b,down_input,1,64,1920,-0.304797,-0.05443726,True
llama32_3b,down_input,1,64,1952,-0.29969954,0.0089046005,True
llama32_3b,down_input,1,64,1984,-0.15705757,-0.055284284,True
llama32_3b,down_input,1,64,2016,-0.28256175,0.01176449,True
llama32_3b,down_input,1,65,32,-0.207613,-0.11208724,True
llama32_3b,down_input,1,65,64,-0.23757395,-0.08051066,True
llama32_3b,down_input,1,65,96,-0.15010576,-0.0792102,True
llama32_3b,down_input,1,65,128,-0.30693057,-0.046730854,True
